CountryIsoCode,Country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
LIE,Liechtenstein,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.925,
LIE,Liechtenstein,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.934,
LIE,Liechtenstein,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.928,
LIE,Liechtenstein,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.94,
LIE,Liechtenstein,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.933,
LIE,Liechtenstein,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.936,
LIE,Liechtenstein,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.942,
LIE,Liechtenstein,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,107019.833,
LIE,Liechtenstein,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,126757.284,
LIE,Liechtenstein,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,140996.208,
LIE,Liechtenstein,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,141109.909,
LIE,Liechtenstein,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,141141.586,
LIE,Liechtenstein,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,138481.371,
LIE,Liechtenstein,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,144002.988,
LIE,Liechtenstein,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,146673.242,
LIE,Liechtenstein,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,15.032,
LIE,Liechtenstein,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,15.083,
LIE,Liechtenstein,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,15.186,
LIE,Liechtenstein,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,14.936,
LIE,Liechtenstein,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,15.451,
LIE,Liechtenstein,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,15.459,
LIE,Liechtenstein,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,15.466,
LIE,Liechtenstein,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,15.466,
LKA,Sri Lanka,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,13.361,
LKA,Sri Lanka,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,13.323,
LKA,Sri Lanka,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,13.399,
LKA,Sri Lanka,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,13.582,
LKA,Sri Lanka,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,13.612,
LKA,Sri Lanka,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,13.642,
LKA,Sri Lanka,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,13.642,
LKA,Sri Lanka,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,13.642,
LKA,Sri Lanka,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,11919.441,
LKA,Sri Lanka,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,12452.136,
LKA,Sri Lanka,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,13212.333,
LKA,Sri Lanka,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,13405.804,
LKA,Sri Lanka,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,13262.958,
LKA,Sri Lanka,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,12589.806,
LKA,Sri Lanka,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,12958.822,
LKA,Sri Lanka,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,11899.498,
LKA,Sri Lanka,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.76,
LKA,Sri Lanka,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.765,
LKA,Sri Lanka,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.77,
LKA,Sri Lanka,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.774,
LKA,Sri Lanka,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.775,
LKA,Sri Lanka,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.777,
LKA,Sri Lanka,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.783,
LKA,Sri Lanka,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.78,
LKA,Sri Lanka,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,74.927,
LKA,Sri Lanka,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,75.331,
LKA,Sri Lanka,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,75.403,
LKA,Sri Lanka,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,75.748,
LKA,Sri Lanka,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,76.008,
LKA,Sri Lanka,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,76.393,
LKA,Sri Lanka,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,76.399,
LKA,Sri Lanka,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,76.61,
LKA,Sri Lanka,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,10.464,
LKA,Sri Lanka,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,10.509,
LKA,Sri Lanka,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,10.579,
LKA,Sri Lanka,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,10.642,
LKA,Sri Lanka,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.631,
LKA,Sri Lanka,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,10.827,
LKA,Sri Lanka,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,11.25,
LKA,Sri Lanka,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,11.25,
LKA,Sri Lanka,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,78,
LSO,Lesotho,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,168,
LSO,Lesotho,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,6.691,
LSO,Lesotho,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,6.856,
LSO,Lesotho,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,7.021,
LSO,Lesotho,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,7.186,
LSO,Lesotho,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,7.363,
LSO,Lesotho,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,7.545,
LSO,Lesotho,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,7.545,
LSO,Lesotho,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,7.545,
LSO,Lesotho,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,51.101,
LSO,Lesotho,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,52.264,
LSO,Lesotho,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,53.064,
LSO,Lesotho,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,53.733,
LSO,Lesotho,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,54.173,
LSO,Lesotho,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,54.693,
LSO,Lesotho,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,53.062,
LSO,Lesotho,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,53.036,
LSO,Lesotho,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.508,
LSO,Lesotho,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.518,
LSO,Lesotho,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.522,
LSO,Lesotho,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.525,
LSO,Lesotho,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.528,
LSO,Lesotho,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.53,
LSO,Lesotho,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.522,
LSO,Lesotho,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.521,
LSO,Lesotho,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,2959.839,
LSO,Lesotho,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,3064.062,
LSO,Lesotho,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,2920.962,
LSO,Lesotho,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,2821.926,
LSO,Lesotho,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,2824.238,
LSO,Lesotho,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,2741.093,
LSO,Lesotho,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,2721.557,
LSO,Lesotho,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,2708.731,
LSO,Lesotho,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,11.201,
LSO,Lesotho,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,11.264,
LSO,Lesotho,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,11.326,
LSO,Lesotho,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,11.24,
LSO,Lesotho,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,11.155,
LSO,Lesotho,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,11.071,
LSO,Lesotho,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,11.071,
LSO,Lesotho,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,11.071,
LTU,Lithuania,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,16.67,
LTU,Lithuania,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,16.717,
LTU,Lithuania,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,16.85,
LTU,Lithuania,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,16.777,
LTU,Lithuania,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.483,
LTU,Lithuania,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,16.372,
LTU,Lithuania,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,16.4,
LTU,Lithuania,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,16.4,
LTU,Lithuania,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,29651.687,
LTU,Lithuania,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,30788.287,
LTU,Lithuania,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,32541.165,
LTU,Lithuania,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,34362,
LTU,Lithuania,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,35897.098,
LTU,Lithuania,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,36103.01,
LTU,Lithuania,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,37854.468,
LTU,Lithuania,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,38131.236,
LTU,Lithuania,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.865,
LTU,Lithuania,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.87,
LTU,Lithuania,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.878,
LTU,Lithuania,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.882,
LTU,Lithuania,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.886,
LTU,Lithuania,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.88,
LTU,Lithuania,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.875,
LTU,Lithuania,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.879,
LTU,Lithuania,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,74.61,
LTU,Lithuania,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,74.882,
LTU,Lithuania,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,75.44,
LTU,Lithuania,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,75.677,
LTU,Lithuania,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,76.212,
LTU,Lithuania,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,75.068,
LTU,Lithuania,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,73.72,
LTU,Lithuania,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,74.293,
LTU,Lithuania,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,12.955,
LTU,Lithuania,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,13.105,
LTU,Lithuania,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,13.188,
LTU,Lithuania,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,13.292,
LTU,Lithuania,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,13.395,
LTU,Lithuania,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,13.498,
LTU,Lithuania,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,13.498,
LTU,Lithuania,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,13.498,
LTU,Lithuania,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,37,
LUX,Luxembourg,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,20,
LUX,Luxembourg,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,12.457,
LUX,Luxembourg,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,12.844,
LUX,Luxembourg,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,12.653,
LUX,Luxembourg,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,12.825,
LUX,Luxembourg,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,13.015,
LUX,Luxembourg,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,12.96,
LUX,Luxembourg,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,12.96,
LUX,Luxembourg,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,12.96,
LUX,Luxembourg,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,81.838,
LUX,Luxembourg,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,82.053,
LUX,Luxembourg,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,81.734,
LUX,Luxembourg,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,81.803,
LUX,Luxembourg,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,82.143,
LUX,Luxembourg,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,81.433,
LUX,Luxembourg,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,82.629,
LUX,Luxembourg,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,82.591,
LUX,Luxembourg,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.914,
LUX,Luxembourg,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.922,
LUX,Luxembourg,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.918,
LUX,Luxembourg,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.921,
LUX,Luxembourg,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.925,
LUX,Luxembourg,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.921,
LUX,Luxembourg,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.927,
LUX,Luxembourg,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.927,
LUX,Luxembourg,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,72288.536,
LUX,Luxembourg,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,77202.312,
LUX,Luxembourg,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,82296.951,
LUX,Luxembourg,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,81479.274,
LUX,Luxembourg,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,77422.853,
LUX,Luxembourg,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,76503.965,
LUX,Luxembourg,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,78650.588,
LUX,Luxembourg,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,78554.236,
LUX,Luxembourg,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,14.115,
LUX,Luxembourg,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,14.167,
LUX,Luxembourg,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,14.102,
LUX,Luxembourg,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,14.145,
LUX,Luxembourg,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,14.188,
LUX,Luxembourg,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,14.199,
LUX,Luxembourg,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,14.197,
LUX,Luxembourg,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,14.197,
LVA,Latvia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,16.094,
LVA,Latvia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,16.262,
LVA,Latvia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,16.474,
LVA,Latvia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,16.561,
LVA,Latvia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.542,
LVA,Latvia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,16.49,
LVA,Latvia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,16.556,
LVA,Latvia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,16.556,
LVA,Latvia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,26505.449,
LVA,Latvia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,27470.882,
LVA,Latvia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,28601.628,
LVA,Latvia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,29559.86,
LVA,Latvia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,30569.806,
LVA,Latvia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,30562.463,
LVA,Latvia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,31442.7,
LVA,Latvia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,32082.981,
LVA,Latvia,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.853,
LVA,Latvia,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.858,
LVA,Latvia,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.863,
LVA,Latvia,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.868,
LVA,Latvia,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.873,
LVA,Latvia,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.873,
LVA,Latvia,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.865,
LVA,Latvia,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.879,
LVA,Latvia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,74.685,
LVA,Latvia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,74.754,
LVA,Latvia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,74.805,
LVA,Latvia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,75.001,
LVA,Latvia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,75.534,
LVA,Latvia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,75.453,
LVA,Latvia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,73.579,
LVA,Latvia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,75.927,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,12.87,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,12.935,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,13.059,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,13.183,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,13.253,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,13.333,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,13.333,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,13.333,
LVA,Latvia,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,37,
MAR,Morocco,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,120,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,5.38,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,5.514,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,5.648,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,5.782,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,5.916,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,6.05,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,6.05,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,6.05,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,72.92,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,73.284,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,73.66,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,73.986,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,74.27,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,73.92,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,74.042,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,74.973,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.656,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.662,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.671,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.677,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.684,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.683,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.688,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.698,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,7568.452,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,7525.548,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,7799.584,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,7950.918,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,8093.259,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,7473.866,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,7947.898,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,7954.522,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,12.601,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,12.926,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,13.25,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,13.45,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,13.702,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,13.929,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,14.039,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,14.594,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,18.509,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,18.545,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,18.582,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,18.618,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,18.655,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,18.692,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,18.692,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,18.692,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,85.258,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,85.723,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,85.653,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,86.464,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,86.542,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,86.538,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,85.946,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,86.895,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,69.24,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,69.917,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,70.516,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,70.492,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,70.935,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,70.166,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,68.846,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,68.621,
